id,Leader 1,Agent Name,Leader Name,Location,Calls Offered,Calls Not Answered,Calls Answered,Total Duration,Sentiment,Month Start Date,Transfers,Not Answered Rate,Met Not Answered Rate?,Agent Avg Duration,Met Sentiment Goal?
33,7,"Thedrick, Ogley","Norrie, Randlesome",Truro,777,5,772,6216,42,2021-11-01,13,0.006435006435006435,True,8.0,True
33,7,"Thedrick, Ogley","Norrie, Randlesome",Truro,486,4,482,7290,-37,2021-12-01,24,0.00823045267489712,True,15.0,False
34,4,"Kare, Corzon","Dorian, Swallow",Halifax,744,0,744,8184,-51,2021-01-01,,0.0,True,11.0,False
34,4,"Kare, Corzon","Dorian, Swallow",Halifax,965,5,960,13510,-59,2021-02-01,,0.0051813471502590676,True,14.0,False
34,4,"Kare, Corzon","Dorian, Swallow",Halifax,912,34,878,3648,-7,2021-03-01,,0.03728070175438596,True,4.0,False
34,4,"Kare, Corzon","Dorian, Swallow",Halifax,862,74,788,6896,31,2021-04-01,,0.08584686774941995,False,8.0,True
34,4,"Kare, Corzon","Dorian, Swallow",Halifax,886,15,871,13290,-38,2021-05-01,11,0.016930022573363433,True,15.0,False
34,4,"Kare, Corzon","Dorian, Swallow",Halifax,785,48,737,12560,33,2021-06-01,1,0.061146496815286625,False,16.0,True
34,4,"Kare, Corzon","Dorian, Swallow",Halifax,512,20,492,7168,16,2021-07-01,16,0.0390625,True,14.0,True
34,4,"Kare, Corzon","Dorian, Swallow",Halifax,761,36,725,9132,-32,2021-08-01,3,0.04730617608409987,True,12.0,False
34,4,"Kare, Corzon","Dorian, Swallow",Halifax,614,77,537,7982,-28,2021-09-01,12,0.1254071661237785,False,13.0,False
34,4,"Kare, Corzon","Dorian, Swallow",Halifax,496,76,420,4464,7,2021-10-01,18,0.1532258064516129,False,9.0,True
34,4,"Kare, Corzon","Dorian, Swallow",Halifax,637,56,581,4459,10,2021-11-01,14,0.08791208791208792,False,7.0,True
34,4,"Kare, Corzon","Dorian, Swallow",Halifax,590,16,574,4130,94,2021-12-01,7,0.02711864406779661,True,7.0,True
35,3,"Ninette, McCarty","Yorke, Befroy",Margaree,841,9,832,5046,99,2021-01-01,,0.01070154577883472,True,6.0,True
35,3,"Ninette, McCarty","Yorke, Befroy",Margaree,470,10,460,5640,-16,2021-02-01,,0.02127659574468085,True,12.0,False
35,3,"Ninette, McCarty","Yorke, Befroy",Margaree,692,11,681,2768,-90,2021-03-01,,0.015895953757225433,True,4.0,False
35,3,"Ninette, McCarty","Yorke, Befroy",Margaree,773,73,700,6957,-87,2021-04-01,,0.0944372574385511,False,9.0,False
35,3,"Ninette, McCarty","Yorke, Befroy",Margaree,832,25,807,6656,83,2021-05-01,16,0.030048076923076924,True,8.0,True
35,3,"Ninette, McCarty","Yorke, Befroy",Margaree,887,48,839,15966,74,2021-06-01,24,0.05411499436302142,False,18.0,True
35,3,"Ninette, McCarty","Yorke, Befroy",Margaree,719,71,648,14380,-98,2021-07-01,16,0.09874826147426982,False,20.0,False
35,3,"Ninette, McCarty","Yorke, Befroy",Margaree,800,82,718,16000,41,2021-08-01,13,0.1025,False,20.0,True
35,3,"Ninette, McCarty","Yorke, Befroy",Margaree,496,14,482,9920,-53,2021-09-01,18,0.028225806451612902,True,20.0,False
35,3,"Ninette, McCarty","Yorke, Befroy",Margaree,788,31,757,11820,93,2021-10-01,0,0.03934010152284264,True,15.0,True
35,3,"Ninette, McCarty","Yorke, Befroy",Margaree,417,59,358,5421,89,2021-11-01,24,0.14148681055155876,False,13.0,True
35,3,"Ninette, McCarty","Yorke, Befroy",Margaree,778,84,694,6224,91,2021-12-01,0,0.10796915167095116,False,8.0,True
36,3,"Gregory, Janusik","Yorke, Befroy",Margaree,591,3,588,5319,-30,2021-01-01,,0.005076142131979695,True,9.0,False
36,3,"Gregory, Janusik","Yorke, Befroy",Margaree,599,47,552,8386,63,2021-02-01,,0.07846410684474124,False,14.0,True
36,3,"Gregory, Janusik","Yorke, Befroy",Margaree,696,46,650,6960,-41,2021-03-01,,0.06609195402298851,False,10.0,False
36,3,"Gregory, Janusik","Yorke, Befroy",Margaree,561,41,520,4488,-91,2021-04-01,,0.07308377896613191,False,8.0,False
36,3,"Gregory, Janusik","Yorke, Befroy",Margaree,485,65,420,8730,-22,2021-05-01,23,0.13402061855670103,False,18.0,False
36,3,"Gregory, Janusik","Yorke, Befroy",Margaree,822,33,789,14796,8,2021-06-01,15,0.040145985401459854,True,18.0,True
36,3,"Gregory, Janusik","Yorke, Befroy",Margaree,733,1,732,2932,64,2021-07-01,22,0.001364256480218281,True,4.0,True
36,3,"Gregory, Janusik","Yorke, Befroy",Margaree,786,46,740,3144,-5,2021-08-01,10,0.058524173027989825,False,4.0,False
36,3,"Gregory, Janusik","Yorke, Befroy",Margaree,984,65,919,6888,31,2021-09-01,18,0.06605691056910569,False,7.0,True
36,3,"Gregory, Janusik","Yorke, Befroy",Margaree,654,38,616,2616,75,2021-10-01,27,0.0581039755351682,False,4.0,True
36,3,"Gregory, Janusik","Yorke, Befroy",Margaree,869,37,832,9559,-41,2021-11-01,5,0.04257767548906789,True,11.0,False
36,3,"Gregory, Janusik","Yorke, Befroy",Margaree,514,60,454,5654,100,2021-12-01,17,0.11673151750972763,False,11.0,True
37,7,"Bobbi, Corgenvin","Norrie, Randlesome",Truro,749,17,732,8988,1,2021-01-01,,0.022696929238985315,True,12.0,True
37,7,"Bobbi, Corgenvin","Norrie, Randlesome",Truro,560,30,530,10080,63,2021-02-01,,0.05357142857142857,False,18.0,True
37,7,"Bobbi, Corgenvin","Norrie, Randlesome",Truro,583,18,565,4664,-31,2021-03-01,,0.030874785591766724,True,8.0,False
37,7,"Bobbi, Corgenvin","Norrie, Randlesome",Truro,644,11,633,7728,-16,2021-04-01,,0.017080745341614908,True,12.0,False
37,7,"Bobbi, Corgenvin","Norrie, Randlesome",Truro,628,24,604,5652,-94,2021-05-01,23,0.03821656050955414,True,9.0,False
37,7,"Bobbi, Corgenvin","Norrie, Randlesome",Truro,602,53,549,2408,100,2021-06-01,14,0.08803986710963455,False,4.0,True
37,7,"Bobbi, Corgenvin","Norrie, Randlesome",Truro,688,51,637,5504,50,2021-07-01,20,0.07412790697674419,False,8.0,True
37,7,"Bobbi, Corgenvin","Norrie, Randlesome",Truro,571,73,498,7423,-82,2021-08-01,22,0.12784588441331,False,13.0,False
37,7,"Bobbi, Corgenvin","Norrie, Randlesome",Truro,711,86,625,10665,85,2021-09-01,19,0.1209563994374121,False,15.0,True
37,7,"Bobbi, Corgenvin","Norrie, Randlesome",Truro,549,57,492,2196,3,2021-10-01,21,0.10382513661202186,False,4.0,True
37,7,"Bobbi, Corgenvin","Norrie, Randlesome",Truro,834,34,800,15846,-93,2021-11-01,27,0.0407673860911271,True,19.0,False
37,7,"Bobbi, Corgenvin","Norrie, Randlesome",Truro,407,16,391,7326,-8,2021-12-01,4,0.03931203931203931,True,18.0,False
38,6,"Arabel, Sanches","Olly, Maplesden",Truro,790,13,777,7900,-72,2021-01-01,,0.016455696202531647,True,10.0,False
38,6,"Arabel, Sanches","Olly, Maplesden",Truro,857,29,828,3428,34,2021-02-01,,0.0338389731621937,True,4.0,True
38,6,"Arabel, Sanches","Olly, Maplesden",Truro,789,47,742,9468,-36,2021-03-01,,0.059569074778200254,False,12.0,False
38,6,"Arabel, Sanches","Olly, Maplesden",Truro,814,16,798,9768,100,2021-04-01,,0.019656019656019656,True,12.0,True
38,6,"Arabel, Sanches","Olly, Maplesden",Truro,443,15,428,4430,-55,2021-05-01,6,0.033860045146726865,True,10.0,False
38,6,"Arabel, Sanches","Olly, Maplesden",Truro,521,40,481,10420,11,2021-06-01,6,0.07677543186180422,False,20.0,True
38,6,"Arabel, Sanches","Olly, Maplesden",Truro,460,71,389,6440,79,2021-07-01,8,0.15434782608695652,False,14.0,True
38,6,"Arabel, Sanches","Olly, Maplesden",Truro,523,0,523,2615,69,2021-08-01,11,0.0,True,5.0,True
38,6,"Arabel, Sanches","Olly, Maplesden",Truro,485,8,477,5335,28,2021-09-01,9,0.016494845360824743,True,11.0,True
38,6,"Arabel, Sanches","Olly, Maplesden",Truro,725,30,695,11600,-30,2021-10-01,18,0.041379310344827586,True,16.0,False
38,6,"Arabel, Sanches","Olly, Maplesden",Truro,853,22,831,12795,-23,2021-11-01,3,0.02579132473622509,True,15.0,False
38,6,"Arabel, Sanches","Olly, Maplesden",Truro,443,27,416,2215,29,2021-12-01,27,0.060948081264108354,False,5.0,True
39,5,"Bertrando, Seyffert","Silvan, Gallardo",Halifax,536,11,525,7504,89,2021-01-01,,0.020522388059701493,True,14.0,True
39,5,"Bertrando, Seyffert","Silvan, Gallardo",Halifax,494,77,417,7904,79,2021-02-01,,0.15587044534412955,False,16.0,True
39,5,"Bertrando, Seyffert","Silvan, Gallardo",Halifax,814,68,746,12210,80,2021-03-01,,0.08353808353808354,False,15.0,True
39,5,"Bertrando, Seyffert","Silvan, Gallardo",Halifax,819,71,748,7371,-13,2021-04-01,,0.08669108669108669,False,9.0,False
39,5,"Bertrando, Seyffert","Silvan, Gallardo",Halifax,787,71,716,4722,50,2021-05-01,9,0.09021601016518424,False,6.0,True
39,5,"Bertrando, Seyffert","Silvan, Gallardo",Halifax,981,51,930,16677,-91,2021-06-01,10,0.05198776758409786,False,17.0,False
39,5,"Bertrando, Seyffert","Silvan, Gallardo",Halifax,637,0,637,7007,-51,2021-07-01,10,0.0,True,11.0,False
39,5,"Bertrando, Seyffert","Silvan, Gallardo",Halifax,816,13,803,14688,1,2021-08-01,16,0.015931372549019607,True,18.0,True
39,5,"Bertrando, Seyffert","Silvan, Gallardo",Halifax,928,67,861,10208,86,2021-09-01,17,0.07219827586206896,False,11.0,True
39,5,"Bertrando, Seyffert","Silvan, Gallardo",Halifax,822,27,795,11508,-85,2021-10-01,21,0.032846715328467155,True,14.0,False
39,5,"Bertrando, Seyffert","Silvan, Gallardo",Halifax,998,5,993,6986,-25,2021-11-01,7,0.00501002004008016,True,7.0,False
39,5,"Bertrando, Seyffert","Silvan, Gallardo",Halifax,906,71,835,6342,-89,2021-12-01,21,0.07836644591611479,False,7.0,False
40,5,"Willy, Salter","Silvan, Gallardo",Halifax,651,17,634,3255,-95,2021-01-01,,0.026113671274961597,True,5.0,False
40,5,"Willy, Salter","Silvan, Gallardo",Halifax,1000,46,954,18000,-78,2021-02-01,,0.046,True,18.0,False
40,5,"Willy, Salter","Silvan, Gallardo",Halifax,786,49,737,8646,88,2021-03-01,,0.062340966921119595,False,11.0,True
40,5,"Willy, Salter","Silvan, Gallardo",Halifax,719,34,685,2157,39,2021-04-01,,0.04728789986091794,True,3.0,True
40,5,"Willy, Salter","Silvan, Gallardo",Halifax,592,5,587,12432,-54,2021-05-01,23,0.008445945945945946,True,21.0,False
40,5,"Willy, Salter","Silvan, Gallardo",Halifax,928,42,886,11136,66,2021-06-01,0,0.04525862068965517,True,12.0,True
40,5,"Willy, Salter","Silvan, Gallardo",Halifax,825,55,770,9075,91,2021-07-01,12,0.06666666666666667,False,11.0,True
40,5,"Willy, Salter","Silvan, Gallardo",Halifax,824,23,801,6592,64,2021-08-01,0,0.027912621359223302,True,8.0,True
40,5,"Willy, Salter","Silvan, Gallardo",Halifax,423,45,378,1269,-15,2021-09-01,13,0.10638297872340426,False,3.0,False
40,5,"Willy, Salter","Silvan, Gallardo",Halifax,588,30,558,9408,-19,2021-10-01,2,0.05102040816326531,False,16.0,False
40,5,"Willy, Salter","Silvan, Gallardo",Halifax,762,16,746,3810,65,2021-11-01,17,0.02099737532808399,True,5.0,True
40,5,"Willy, Salter","Silvan, Gallardo",Halifax,818,40,778,8998,85,2021-12-01,21,0.0488997555012225,True,11.0,True
41,9,"Brett, Petri","Octavia, Waterfall",Digby,740,3,737,2960,37,2021-01-01,,0.004054054054054054,True,4.0,True
41,9,"Brett, Petri","Octavia, Waterfall",Digby,1001,85,916,8008,-97,2021-02-01,,0.08491508491508491,False,8.0,False
41,9,"Brett, Petri","Octavia, Waterfall",Digby,840,70,770,7560,62,2021-03-01,,0.08333333333333333,False,9.0,True
41,9,"Brett, Petri","Octavia, Waterfall",Digby,519,17,502,9342,-98,2021-04-01,,0.03275529865125241,True,18.0,False
41,9,"Brett, Petri","Octavia, Waterfall",Digby,797,56,741,13549,-85,2021-05-01,27,0.07026348808030113,False,17.0,False
41,9,"Brett, Petri","Octavia, Waterfall",Digby,559,0,559,11180,-80,2021-06-01,4,0.0,True,20.0,False
41,9,"Brett, Petri","Octavia, Waterfall",Digby,778,65,713,6224,-74,2021-07-01,17,0.08354755784061697,False,8.0,False
41,9,"Brett, Petri","Octavia, Waterfall",Digby,726,15,711,10890,25,2021-08-01,19,0.02066115702479339,True,15.0,True
41,9,"Brett, Petri","Octavia, Waterfall",Digby,596,82,514,8344,-17,2021-09-01,2,0.13758389261744966,False,14.0,False
41,9,"Brett, Petri","Octavia, Waterfall",Digby,788,42,746,11820,-73,2021-10-01,23,0.0532994923857868,False,15.0,False
41,9,"Brett, Petri","Octavia, Waterfall",Digby,813,0,813,4065,3,2021-11-01,12,0.0,True,5.0,True
41,9,"Brett, Petri","Octavia, Waterfall",Digby,943,60,883,6601,-58,2021-12-01,20,0.06362672322375397,False,7.0,False
42,2,"Petra, Mattusov","Madelyn, MacAne",Margaree,443,5,438,4873,-50,2021-01-01,,0.011286681715575621,True,11.0,False
42,2,"Petra, Mattusov","Madelyn, MacAne",Margaree,863,57,806,5178,-90,2021-02-01,,0.0660486674391657,False,6.0,False
42,2,"Petra, Mattusov","Madelyn, MacAne",Margaree,446,44,402,5798,-46,2021-03-01,,0.09865470852017937,False,13.0,False
42,2,"Petra, Mattusov","Madelyn, MacAne",Margaree,598,43,555,4784,54,2021-04-01,,0.07190635451505016,False,8.0,True
42,2,"Petra, Mattusov","Madelyn, MacAne",Margaree,495,20,475,3960,65,2021-05-01,22,0.04040404040404041,True,8.0,True
42,2,"Petra, Mattusov","Madelyn, MacAne",Margaree,670,12,658,11390,-23,2021-06-01,6,0.01791044776119403,True,17.0,False
42,2,"Petra, Mattusov","Madelyn, MacAne",Margaree,424,27,397,8904,-30,2021-07-01,26,0.06367924528301887,False,21.0,False
42,2,"Petra, Mattusov","Madelyn, MacAne",Margaree,514,69,445,2570,-4,2021-08-01,23,0.13424124513618677,False,5.0,False
42,2,"Petra, Mattusov","Madelyn, MacAne",Margaree,738,36,702,5166,92,2021-09-01,14,0.04878048780487805,True,7.0,True
42,2,"Petra, Mattusov","Madelyn, MacAne",Margaree,615,83,532,3690,90,2021-10-01,20,0.13495934959349593,False,6.0,True
42,2,"Petra, Mattusov","Madelyn, MacAne",Margaree,764,84,680,8404,-25,2021-11-01,5,0.1099476439790576,False,11.0,False
42,2,"Petra, Mattusov","Madelyn, MacAne",Margaree,966,17,949,13524,-18,2021-12-01,24,0.017598343685300208,True,14.0,False
43,2,"Tressa, Baldrick","Madelyn, MacAne",Margaree,486,89,397,5832,94,2021-01-01,,0.1831275720164609,False,12.0,True
43,2,"Tressa, Baldrick","Madelyn, MacAne",Margaree,497,20,477,5467,-64,2021-02-01,,0.04024144869215292,True,11.0,False
43,2,"Tressa, Baldrick","Madelyn, MacAne",Margaree,461,63,398,8759,-13,2021-03-01,,0.13665943600867678,False,19.0,False
43,2,"Tressa, Baldrick","Madelyn, MacAne",Margaree,514,15,499,3598,80,2021-04-01,,0.029182879377431907,True,7.0,True
43,2,"Tressa, Baldrick","Madelyn, MacAne",Margaree,998,20,978,6986,87,2021-05-01,10,0.02004008016032064,True,7.0,True
43,2,"Tressa, Baldrick","Madelyn, MacAne",Margaree,906,40,866,19026,-97,2021-06-01,18,0.04415011037527594,True,21.0,False
43,2,"Tressa, Baldrick","Madelyn, MacAne",Margaree,689,21,668,11713,15,2021-07-01,16,0.030478955007256895,True,17.0,True
43,2,"Tressa, Baldrick","Madelyn, MacAne",Margaree,953,83,870,11436,16,2021-08-01,14,0.08709338929695698,False,12.0,True
43,2,"Tressa, Baldrick","Madelyn, MacAne",Margaree,814,0,814,13838,-49,2021-09-01,25,0.0,True,17.0,False
43,2,"Tressa, Baldrick","Madelyn, MacAne",Margaree,630,66,564,6930,-70,2021-10-01,16,0.10476190476190476,False,11.0,False
43,2,"Tressa, Baldrick","Madelyn, MacAne",Margaree,891,40,851,17820,-2,2021-11-01,22,0.04489337822671156,True,20.0,False
43,2,"Tressa, Baldrick","Madelyn, MacAne",Margaree,675,73,602,6750,30,2021-12-01,18,0.10814814814814815,False,10.0,True
44,2,"Lilith, Roch","Madelyn, MacAne",Margaree,734,24,710,10276,48,2021-01-01,,0.0326975476839237,True,14.0,True
44,2,"Lilith, Roch","Madelyn, MacAne",Margaree,834,25,809,9174,-42,2021-02-01,,0.02997601918465228,True,11.0,False
44,2,"Lilith, Roch","Madelyn, MacAne",Margaree,425,71,354,8075,10,2021-03-01,,0.16705882352941176,False,19.0,True
44,2,"Lilith, Roch","Madelyn, MacAne",Margaree,989,62,927,16813,29,2021-04-01,,0.06268958543983821,False,17.0,True
44,2,"Lilith, Roch","Madelyn, MacAne",Margaree,677,29,648,2708,54,2021-05-01,15,0.04283604135893648,True,4.0,True
44,2,"Lilith, Roch","Madelyn, MacAne",Margaree,476,85,391,2380,-67,2021-06-01,19,0.17857142857142858,False,5.0,False
44,2,"Lilith, Roch","Madelyn, MacAne",Margaree,480,69,411,1920,88,2021-07-01,0,0.14375,False,4.0,True
44,2,"Lilith, Roch","Madelyn, MacAne",Margaree,843,54,789,16860,0,2021-08-01,7,0.06405693950177936,False,20.0,True
44,2,"Lilith, Roch","Madelyn, MacAne",Margaree,445,14,431,7120,48,2021-09-01,2,0.03146067415730337,True,16.0,True
44,2,"Lilith, Roch","Madelyn, MacAne",Margaree,583,83,500,8745,-70,2021-10-01,18,0.1423670668953688,False,15.0,False
44,2,"Lilith, Roch","Madelyn, MacAne",Margaree,634,38,596,10778,-25,2021-11-01,8,0.05993690851735016,False,17.0,False
44,2,"Lilith, Roch","Madelyn, MacAne",Margaree,637,83,554,13377,51,2021-12-01,0,0.130298273155416,False,21.0,True
45,4,"Fancie, Haigh","Dorian, Swallow",Halifax,846,1,845,3384,3,2021-01-01,,0.001182033096926714,True,4.0,True
45,4,"Fancie, Haigh","Dorian, Swallow",Halifax,598,86,512,5382,-94,2021-02-01,,0.14381270903010032,False,9.0,False
45,4,"Fancie, Haigh","Dorian, Swallow",Halifax,449,42,407,3592,36,2021-03-01,,0.0935412026726058,False,8.0,True
45,4,"Fancie, Haigh","Dorian, Swallow",Halifax,956,73,883,2868,-66,2021-04-01,,0.07635983263598327,False,3.0,False
45,4,"Fancie, Haigh","Dorian, Swallow",Halifax,511,32,479,7665,-8,2021-05-01,4,0.06262230919765166,False,15.0,False
45,4,"Fancie, Haigh","Dorian, Swallow",Halifax,556,44,512,6116,-75,2021-06-01,2,0.07913669064748201,False,11.0,False
45,4,"Fancie, Haigh","Dorian, Swallow",Halifax,634,66,568,10778,8,2021-07-01,8,0.10410094637223975,False,17.0,True
45,4,"Fancie, Haigh","Dorian, Swallow",Halifax,618,82,536,8652,-11,2021-08-01,1,0.13268608414239483,False,14.0,False
45,4,"Fancie, Haigh","Dorian, Swallow",Halifax,781,58,723,7810,13,2021-09-01,17,0.07426376440460948,False,10.0,True
45,4,"Fancie, Haigh","Dorian, Swallow",Halifax,627,53,574,6270,-36,2021-10-01,0,0.08452950558213716,False,10.0,False
45,4,"Fancie, Haigh","Dorian, Swallow",Halifax,458,32,426,8244,-32,2021-11-01,19,0.06986899563318777,False,18.0,False
45,4,"Fancie, Haigh","Dorian, Swallow",Halifax,610,47,563,7930,-16,2021-12-01,7,0.07704918032786885,False,13.0,False
46,6,"Dori, Daw","Olly, Maplesden",Truro,828,0,828,6624,-2,2021-01-01,,0.0,True,8.0,False
46,6,"Dori, Daw","Olly, Maplesden",Truro,866,18,848,8660,-46,2021-02-01,,0.020785219399538105,True,10.0,False
46,6,"Dori, Daw","Olly, Maplesden",Truro,604,78,526,7248,23,2021-03-01,,0.1291390728476821,False,12.0,True
46,6,"Dori, Daw","Olly, Maplesden",Truro,722,42,680,13718,-5,2021-04-01,,0.05817174515235457,False,19.0,False
46,6,"Dori, Daw","Olly, Maplesden",Truro,883,3,880,7947,-76,2021-05-01,16,0.0033975084937712344,True,9.0,False
46,6,"Dori, Daw","Olly, Maplesden",Truro,456,68,388,9576,-58,2021-06-01,2,0.14912280701754385,False,21.0,False
46,6,"Dori, Daw","Olly, Maplesden",Truro,583,5,578,2915,71,2021-07-01,19,0.008576329331046312,True,5.0,True
46,6,"Dori, Daw","Olly, Maplesden",Truro,514,32,482,5140,-89,2021-08-01,14,0.0622568093385214,False,10.0,False
46,6,"Dori, Daw","Olly, Maplesden",Truro,874,42,832,13984,-75,2021-09-01,5,0.04805491990846682,True,16.0,False
46,6,"Dori, Daw","Olly, Maplesden",Truro,787,49,738,7083,95,2021-10-01,23,0.062261753494282084,False,9.0,True
46,6,"Dori, Daw","Olly, Maplesden",Truro,800,76,724,12800,94,2021-11-01,12,0.095,False,16.0,True
46,6,"Dori, Daw","Olly, Maplesden",Truro,467,23,444,7005,91,2021-12-01,22,0.04925053533190578,True,15.0,True
47,2,"Shanda, Dionisi","Madelyn, MacAne",Margaree,653,9,644,3265,76,2021-01-01,,0.013782542113323124,True,5.0,True
47,2,"Shanda, Dionisi","Madelyn, MacAne",Margaree,506,31,475,7084,-12,2021-02-01,,0.06126482213438735,False,14.0,False
47,2,"Shanda, Dionisi","Madelyn, MacAne",Margaree,582,0,582,11058,29,2021-03-01,,0.0,True,19.0,True
47,2,"Shanda, Dionisi","Madelyn, MacAne",Margaree,738,6,732,8118,-73,2021-04-01,,0.008130081300813009,True,11.0,False
47,2,"Shanda, Dionisi","Madelyn, MacAne",Margaree,584,19,565,2920,93,2021-05-01,0,0.032534246575342464,True,5.0,True
47,2,"Shanda, Dionisi","Madelyn, MacAne",Margaree,558,86,472,3348,11,2021-06-01,14,0.15412186379928317,False,6.0,True
47,2,"Shanda, Dionisi","Madelyn, MacAne",Margaree,852,87,765,10224,87,2021-07-01,13,0.10211267605633803,False,12.0,True
47,2,"Shanda, Dionisi","Madelyn, MacAne",Margaree,497,78,419,3479,19,2021-08-01,4,0.15694164989939638,False,7.0,True
47,2,"Shanda, Dionisi","Madelyn, MacAne",Margaree,456,75,381,4104,-96,2021-09-01,5,0.16447368421052633,False,9.0,False
47,2,"Shanda, Dionisi","Madelyn, MacAne",Margaree,655,78,577,9825,-13,2021-10-01,17,0.11908396946564885,False,15.0,False
47,2,"Shanda, Dionisi","Madelyn, MacAne",Margaree,415,59,356,6225,-91,2021-11-01,25,0.14216867469879518,False,15.0,False
47,2,"Shanda, Dionisi","Madelyn, MacAne",Margaree,795,55,740,2385,-83,2021-12-01,19,0.06918238993710692,False,3.0,False
48,4,"Rosaleen, Stannah","Dorian, Swallow",Halifax,641,2,639,8333,28,2021-01-01,,0.0031201248049922,True,13.0,True
48,4,"Rosaleen, Stannah","Dorian, Swallow",Halifax,644,10,634,12880,-89,2021-02-01,,0.015527950310559006,True,20.0,False
48,4,"Rosaleen, Stannah","Dorian, Swallow",Halifax,650,9,641,10400,49,2021-03-01,,0.013846153846153847,True,16.0,True
48,4,"Rosaleen, Stannah","Dorian, Swallow",Halifax,608,46,562,12160,-26,2021-04-01,,0.0756578947368421,False,20.0,False
48,4,"Rosaleen, Stannah","Dorian, Swallow",Halifax,759,84,675,4554,-8,2021-05-01,13,0.11067193675889328,False,6.0,False
48,4,"Rosaleen, Stannah","Dorian, Swallow",Halifax,977,5,972,20517,16,2021-06-01,25,0.00511770726714432,True,21.0,True
48,4,"Rosaleen, Stannah","Dorian, Swallow",Halifax,614,73,541,10438,-71,2021-07-01,20,0.11889250814332247,False,17.0,False
48,4,"Rosaleen, Stannah","Dorian, Swallow",Halifax,926,20,906,8334,34,2021-08-01,19,0.02159827213822894,True,9.0,True
48,4,"Rosaleen, Stannah","Dorian, Swallow",Halifax,509,60,449,5599,-30,2021-09-01,0,0.11787819253438114,False,11.0,False
48,4,"Rosaleen, Stannah","Dorian, Swallow",Halifax,611,81,530,9776,55,2021-10-01,17,0.132569558101473,False,16.0,True
48,4,"Rosaleen, Stannah","Dorian, Swallow",Halifax,675,9,666,12150,-92,2021-11-01,22,0.013333333333333334,True,18.0,False
48,4,"Rosaleen, Stannah","Dorian, Swallow",Halifax,515,36,479,5665,-70,2021-12-01,19,0.06990291262135923,False,11.0,False
49,4,"Vonni, Ambler","Dorian, Swallow",Halifax,660,1,659,5940,-33,2021-01-01,,0.0015151515151515152,True,9.0,False
49,4,"Vonni, Ambler","Dorian, Swallow",Halifax,714,9,705,9282,-68,2021-02-01,,0.012605042016806723,True,13.0,False
49,4,"Vonni, Ambler","Dorian, Swallow",Halifax,460,27,433,6900,-20,2021-03-01,,0.058695652173913045,False,15.0,False
49,4,"Vonni, Ambler","Dorian, Swallow",Halifax,893,71,822,16074,91,2021-04-01,,0.07950727883538634,False,18.0,True
49,4,"Vonni, Ambler","Dorian, Swallow",Halifax,522,40,482,9396,-89,2021-05-01,3,0.07662835249042145,False,18.0,False
49,4,"Vonni, Ambler","Dorian, Swallow",Halifax,422,68,354,4220,4,2021-06-01,2,0.16113744075829384,False,10.0,True
49,4,"Vonni, Ambler","Dorian, Swallow",Halifax,776,7,769,12416,-66,2021-07-01,27,0.00902061855670103,True,16.0,False
49,4,"Vonni, Ambler","Dorian, Swallow",Halifax,557,23,534,10583,48,2021-08-01,25,0.04129263913824058,True,19.0,True
49,4,"Vonni, Ambler","Dorian, Swallow",Halifax,819,34,785,13923,94,2021-09-01,24,0.04151404151404151,True,17.0,True
49,4,"Vonni, Ambler","Dorian, Swallow",Halifax,672,81,591,6048,-41,2021-10-01,14,0.12053571428571429,False,9.0,False
49,4,"Vonni, Ambler","Dorian, Swallow",Halifax,740,21,719,14800,-54,2021-11-01,15,0.02837837837837838,True,20.0,False
49,4,"Vonni, Ambler","Dorian, Swallow",Halifax,619,6,613,11761,84,2021-12-01,4,0.009693053311793215,True,19.0,True
50,4,"Angel, Deacock","Dorian, Swallow",Halifax,616,8,608,8624,37,2021-01-01,,0.012987012987012988,True,14.0,True
50,4,"Angel, Deacock","Dorian, Swallow",Halifax,549,47,502,6588,13,2021-02-01,,0.08561020036429873,False,12.0,True
50,4,"Angel, Deacock","Dorian, Swallow",Halifax,631,55,576,12620,-15,2021-03-01,,0.08716323296354993,False,20.0,False
50,4,"Angel, Deacock","Dorian, Swallow",Halifax,796,68,728,7960,-16,2021-04-01,,0.08542713567839195,False,10.0,False
50,4,"Angel, Deacock","Dorian, Swallow",Halifax,408,60,348,1632,-99,2021-05-01,8,0.14705882352941177,False,4.0,False
50,4,"Angel, Deacock","Dorian, Swallow",Halifax,808,41,767,16160,86,2021-06-01,12,0.050742574257425746,False,20.0,True
50,4,"Angel, Deacock","Dorian, Swallow",Halifax,528,47,481,7920,69,2021-07-01,4,0.08901515151515152,False,15.0,True
50,4,"Angel, Deacock","Dorian, Swallow",Halifax,600,53,547,12600,-71,2021-08-01,2,0.08833333333333333,False,21.0,False
50,4,"Angel, Deacock","Dorian, Swallow",Halifax,942,60,882,15072,-2,2021-09-01,13,0.06369426751592357,False,16.0,False
50,4,"Angel, Deacock","Dorian, Swallow",Halifax,595,37,558,2975,49,2021-10-01,7,0.06218487394957983,False,5.0,True
50,4,"Angel, Deacock","Dorian, Swallow",Halifax,582,45,537,10476,-50,2021-11-01,9,0.07731958762886598,False,18.0,False
50,4,"Angel, Deacock","Dorian, Swallow",Halifax,439,81,358,4390,31,2021-12-01,12,0.1845102505694761,False,10.0,True
